ITEM_ID,SIM_SCORE,HOT_LEVEL,CATEGORY,P_ID
"item3594","5","5","3","7527"
"item3595","6","6","4","7528"
"item3596","7","7","0","7529"
"item3597","8","8","1","7530"
"item3598","9","9","2","7531"
"item3599","1","10","3","7532"
"item3600","2","2","4","7533"
"item3601","3","3","0","7534"
"item3602","4","4","1","7535"
"item3603","5","5","2","7536"
"item3604","6","6","3","7537"
"item3605","7","7","4","7538"
"item3606","8","8","0","7539"
"item3607","9","9","1","7540"
"item3608","1","10","2","7541"
"item3609","2","2","3","7542"
"item3610","3","3","4","7543"
"item3611","4","4","0","7544"
"item3612","5","5","1","7545"
"item3613","6","6","2","7546"
"item3614","7","7","3","7547"
"item3615","8","8","4","7548"
"item3616","9","9","0","7549"
"item3617","1","10","1","7550"
"item3618","2","2","2","7551"
"item3619","3","3","3","7552"
"item3620","4","4","4","7553"
"item3621","5","5","0","7554"
"item3622","6","6","1","7555"
"item3623","7","7","2","7556"
"item3624","8","8","3","7557"
"item3625","9","9","4","7558"
"item3626","1","10","0","7559"
"item3627","2","2","1","7560"
"item3628","3","3","2","7561"
"item3629","4","4","3","7562"
"item3630","5","5","4","7563"
"item3631","6","6","0","7564"
"item3632","7","7","1","7565"
"item3633","8","8","2","7566"
"item3634","9","9","3","7567"
"item3635","1","10","4","7568"
"item3636","2","2","0","7569"
"item3637","3","3","1","7570"
"item3638","4","4","2","7571"
"item3639","5","5","3","7572"
"item3640","6","6","4","7573"
"item3641","7","7","0","7574"
"item3642","8","8","1","7575"
"item3643","9","9","2","7576"
"item3644","1","10","3","7577"
"item3645","2","2","4","7578"
"item3646","3","3","0","7579"
"item3647","4","4","1","7580"
"item3648","5","5","2","7581"
"item3649","6","6","3","7582"
"item3650","7","7","4","7583"
"item3651","8","8","0","7584"
"item3652","9","9","1","7585"
"item3653","1","10","2","7586"
"item3654","2","2","3","7587"
"item3655","3","3","4","7588"
"item3656","4","4","0","7589"
"item3657","5","5","1","7590"
"item3658","6","6","2","7591"
"item3659","7","7","3","7592"
"item3660","8","8","4","7593"
"item3661","9","9","0","7594"
"item3662","1","10","1","7595"
"item3663","2","2","2","7596"
"item3664","3","3","3","7597"
"item3665","4","4","4","7598"
"item3666","5","5","0","7599"
"item3667","6","6","1","7600"
"item3668","7","7","2","7601"
"item3669","8","8","3","7602"
"item3670","9","9","4","7603"
"item3671","1","10","0","7604"
"item3672","2","2","1","7605"
"item3673","3","3","2","7606"
"item3674","4","4","3","7607"
"item3675","5","5","4","7608"
"item3676","6","6","0","7609"
"item3677","7","7","1","7610"
"item3678","8","8","2","7611"
"item3679","9","9","3","7612"
"item3680","1","10","4","7613"
"item3681","2","2","0","7614"
"item3682","3","3","1","7615"
"item3683","4","4","2","7616"
"item3684","5","5","3","7617"
"item3685","6","6","4","7618"
"item3686","7","7","0","7619"
"item3687","8","8","1","7620"
"item3688","9","9","2","7621"
"item3689","1","10","3","7622"
"item3690","2","2","4","7623"
"item3691","3","3","0","7624"
"item3692","4","4","1","7625"
"item3693","5","5","2","7626"
"item3694","6","6","3","7627"
"item3695","7","7","4","7628"
"item3696","8","8","0","7629"
"item3697","9","9","1","7630"
"item3698","1","10","2","7631"
"item3699","2","2","3","7632"
"item3700","3","3","4","7633"
"item3701","4","4","0","7634"
"item3702","5","5","1","7635"
"item3703","6","6","2","7636"
"item3704","7","7","3","7637"
"item3705","8","8","4","7638"
"item3706","9","9","0","7639"
"item3707","1","10","1","7640"
"item3708","2","2","2","7641"
"item3709","3","3","3","7642"
"item3710","4","4","4","7643"
"item3711","5","5","0","7644"
"item3712","6","6","1","7645"
"item3713","7","7","2","7646"
"item3714","8","8","3","7647"
"item3715","9","9","4","7648"
"item3716","1","10","0","7649"
"item3717","2","2","1","7650"
"item3718","3","3","2","7651"
"item3719","4","4","3","7652"
"item3720","5","5","4","7653"
"item3721","6","6","0","7654"
"item3722","7","7","1","7655"
"item3723","8","8","2","7656"
"item3724","9","9","3","7657"
"item3725","1","10","4","7658"
"item3726","2","2","0","7659"
"item3727","3","3","1","7660"
"item3728","4","4","2","7661"
"item3729","5","5","3","7662"
"item3730","6","6","4","7663"
"item3731","7","7","0","7664"
"item3732","8","8","1","7665"
"item3733","9","9","2","7666"
"item3734","1","10","3","7667"
"item3735","2","2","4","7668"
"item3736","3","3","0","7669"
"item3737","4","4","1","7670"
"item3738","5","5","2","7671"
"item3739","6","6","3","7672"
"item3740","7","7","4","7673"
"item3741","8","8","0","7674"
"item3742","9","9","1","7675"
"item3743","1","10","2","7676"
"item3744","2","2","3","7677"
"item3745","3","3","4","7678"
"item3746","4","4","0","7679"
"item3747","5","5","1","7680"
"item3748","6","6","2","7681"
"item3749","7","7","3","7682"
"item3750","8","8","4","7683"
"item3751","9","9","0","7684"
"item3752","1","10","1","7685"
"item3753","2","2","2","7686"
"item3754","3","3","3","7687"
"item3755","4","4","4","7688"
"item3756","5","5","0","7689"
"item3757","6","6","1","7690"
"item3758","7","7","2","7691"
"item3759","8","8","3","7692"
"item3760","9","9","4","7693"
"item3761","1","10","0","7694"
"item3762","2","2","1","7695"
"item3763","3","3","2","7696"
"item3764","4","4","3","7697"
"item3765","5","5","4","7698"
"item3766","6","6","0","7699"
"item3767","7","7","1","7700"
"item3768","8","8","2","7701"
"item3769","9","9","3","7702"
"item3770","1","10","4","7703"
"item3771","2","2","0","7704"
"item3772","3","3","1","7705"
"item3773","4","4","2","7706"
"item3774","5","5","3","7707"
"item3775","6","6","4","7708"
"item3776","7","7","0","7709"
"item3777","8","8","1","7710"
"item3778","9","9","2","7711"
"item3779","1","10","3","7712"
"item3780","2","2","4","7713"
"item3781","3","3","0","7714"
"item3782","4","4","1","7715"
"item3783","5","5","2","7716"
"item3784","6","6","3","7717"
"item3785","7","7","4","7718"
"item3786","8","8","0","7719"
"item3787","9","9","1","7720"
"item3788","1","10","2","7721"
"item3789","2","2","3","7722"
"item3790","3","3","4","7723"
"item3791","4","4","0","7724"
"item3792","5","5","1","7725"
"item3793","6","6","2","7726"
"item3794","7","7","3","7727"
"item3795","8","8","4","7728"
"item3796","9","9","0","7729"
"item3797","1","10","1","7730"
"item3798","2","2","2","7731"
"item3799","3","3","3","7732"
"item3800","4","4","4","7733"
"item3801","5","5","0","7734"
"item3802","6","6","1","7735"
"item3803","7","7","2","7736"
"item3804","8","8","3","7737"
"item3805","9","9","4","7738"
"item3806","1","10","0","7739"
"item3807","2","2","1","7740"
"item3808","3","3","2","7741"
"item3809","4","4","3","7742"
"item3810","5","5","4","7743"
"item3811","6","6","0","7744"
"item3812","7","7","1","7745"
"item3813","8","8","2","7746"
"item3814","9","9","3","7747"
"item3815","1","10","4","7748"
"item3816","2","2","0","7749"
"item3817","3","3","1","7750"
"item3818","4","4","2","7751"
"item3819","5","5","3","7752"
"item3820","6","6","4","7753"
"item3821","7","7","0","7754"
"item3822","8","8","1","7755"
"item3823","9","9","2","7756"
"item3824","1","10","3","7757"
"item3825","2","2","4","7758"
"item3826","3","3","0","7759"
"item3827","4","4","1","7760"
"item3828","5","5","2","7761"
"item3829","6","6","3","7762"
"item3830","7","7","4","7763"
"item3831","8","8","0","7764"
"item3832","9","9","1","7765"
"item3833","1","10","2","7766"
"item3834","2","2","3","7767"
"item3835","3","3","4","7768"
"item3836","4","4","0","7769"
"item3837","5","5","1","7770"
"item3838","6","6","2","7771"
"item3839","7","7","3","7772"
"item3840","8","8","4","7773"
"item3841","9","9","0","7774"
"item3842","1","10","1","7775"
"item3843","2","2","2","7776"
"item3844","3","3","3","7777"
"item3845","4","4","4","7778"
"item3846","5","5","0","7779"
"item3847","6","6","1","7780"
"item3848","7","7","2","7781"
"item3849","8","8","3","7782"
"item3850","9","9","4","7783"
"item3851","1","10","0","7784"
"item3852","2","2","1","7785"
"item3853","3","3","2","7786"
"item3854","4","4","3","7787"
"item3855","5","5","4","7788"
"item3856","6","6","0","7789"
"item3857","7","7","1","7790"
"item3858","8","8","2","7791"
"item3859","9","9","3","7792"
"item3860","1","10","4","7793"
"item3861","2","2","0","7794"
"item3862","3","3","1","7795"
"item3863","4","4","2","7796"
"item3864","5","5","3","7797"
"item3865","6","6","4","7798"
"item3866","7","7","0","7799"
"item3867","8","8","1","7800"
"item3868","9","9","2","7801"
"item3869","1","10","3","7802"
"item3870","2","2","4","7803"
"item3871","3","3","0","7804"
"item3872","4","4","1","7805"
"item3873","5","5","2","7806"
"item3874","6","6","3","7807"
"item3875","7","7","4","7808"
"item3876","8","8","0","7809"
"item3877","9","9","1","7810"
"item3878","1","10","2","7811"
"item3879","2","2","3","7812"
"item3880","3","3","4","7813"
"item3881","4","4","0","7814"
"item3882","5","5","1","7815"
"item3883","6","6","2","7816"
"item3884","7","7","3","7817"
"item3885","8","8","4","7818"
"item3886","9","9","0","7819"
"item3887","1","10","1","7820"
"item3888","2","2","2","7821"
"item3889","3","3","3","7822"
"item3890","4","4","4","7823"
"item3891","5","5","0","7824"
"item3892","6","6","1","7825"
"item3893","7","7","2","7826"
"item3894","8","8","3","7827"
"item3895","9","9","4","7828"
"item3896","1","10","0","7829"
"item3897","2","2","1","7830"
"item3898","3","3","2","7831"
"item3899","4","4","3","7832"
"item3900","5","5","4","7833"
"item3901","6","6","0","7834"
"item3902","7","7","1","7835"
"item3903","8","8","2","7836"
"item3904","9","9","3","7837"
"item3905","1","10","4","7838"
"item3906","2","2","0","7839"
"item3907","3","3","1","7840"
"item3908","4","4","2","7841"
"item3909","5","5","3","7842"
"item3910","6","6","4","7843"
"item3911","7","7","0","7844"
"item3912","8","8","1","7845"
"item3913","9","9","2","7846"
"item3914","1","10","3","7847"
"item3915","2","2","4","7848"
"item3916","3","3","0","7849"
"item3917","4","4","1","7850"
"item3918","5","5","2","7851"
"item3919","6","6","3","7852"
"item3920","7","7","4","7853"
"item3921","8","8","0","7854"
"item3922","9","9","1","7855"
"item3923","1","10","2","7856"
"item3924","2","2","3","7857"
"item3925","3","3","4","7858"
"item3926","4","4","0","7859"
"item3927","5","5","1","7860"
"item3928","6","6","2","7861"
"item3929","7","7","3","7862"
"item3930","8","8","4","7863"
"item3931","9","9","0","7864"
"item3932","1","10","1","7865"
"item3933","2","2","2","7866"
"item3934","3","3","3","7867"
"item3935","4","4","4","7868"
"item3936","5","5","0","7869"
"item3937","6","6","1","7870"
"item3938","7","7","2","7871"
"item3939","8","8","3","7872"
"item3940","9","9","4","7873"
"item3941","1","10","0","7874"
"item3942","2","2","1","7875"
"item3943","3","3","2","7876"
"item3944","4","4","3","7877"
"item3945","5","5","4","7878"
"item3946","6","6","0","7879"
"item3947","7","7","1","7880"
"item3948","8","8","2","7881"
"item3949","9","9","3","7882"
"item3950","1","10","4","7883"
"item3951","2","2","0","7884"
"item3952","3","3","1","7885"
"item3953","4","4","2","7886"
"item3954","5","5","3","7887"
"item3955","6","6","4","7888"
"item3956","7","7","0","7889"
"item3957","8","8","1","7890"
"item3958","9","9","2","7891"
"item3959","1","10","3","7892"
"item3960","2","2","4","7893"
"item3961","3","3","0","7894"
"item3962","4","4","1","7895"
"item3963","5","5","2","7896"
"item3964","6","6","3","7897"
"item3965","7","7","4","7898"
"item3966","8","8","0","7899"
"item3967","9","9","1","7900"
"item3968","1","10","2","7901"
"item3969","2","2","3","7902"
"item3970","3","3","4","7903"
"item3971","4","4","0","7904"
"item3972","5","5","1","7905"
"item3973","6","6","2","7906"
"item3974","7","7","3","7907"
"item3975","8","8","4","7908"
"item3976","9","9","0","7909"
"item3977","1","10","1","7910"
"item3978","2","2","2","7911"
"item3979","3","3","3","7912"
"item3980","4","4","4","7913"
"item3981","5","5","0","7914"
"item3982","6","6","1","7915"
"item3983","7","7","2","7916"
"item3984","8","8","3","7917"
"item3985","9","9","4","7918"
"item3986","1","10","0","7919"
"item3987","2","2","1","7920"
"item3988","3","3","2","7921"
"item3989","4","4","3","7922"
"item3990","5","5","4","7923"
"item3991","6","6","0","7924"
"item3992","7","7","1","7925"
"item3993","8","8","2","7926"
"item3994","9","9","3","7927"
"item3995","1","10","4","7928"
"item3996","2","2","0","7929"
"item3997","3","3","1","7930"
"item3998","4","4","2","7931"
"item3999","5","5","3","7932"
"item4000","6","6","4","7933"
"item4001","7","7","0","7934"
"item4002","8","8","1","7935"
"item4003","9","9","2","7936"
"item4004","1","10","3","7937"
"item4005","2","2","4","7938"
"item4006","3","3","0","7939"
"item4007","4","4","1","7940"
"item4008","5","5","2","7941"
"item4009","6","6","3","7942"
"item4010","7","7","4","7943"
"item4011","8","8","0","7944"
"item4012","9","9","1","7945"
"item4013","1","10","2","7946"
"item4014","2","2","3","7947"
"item4015","3","3","4","7948"
"item4016","4","4","0","7949"
"item4017","5","5","1","7950"
"item4018","6","6","2","7951"
"item4019","7","7","3","7952"
"item4020","8","8","4","7953"
"item4021","9","9","0","7954"
"item4022","1","10","1","7955"
"item4023","2","2","2","7956"
"item4024","3","3","3","7957"
"item4025","4","4","4","7958"
"item4026","5","5","0","7959"
"item4027","6","6","1","7960"
"item4028","7","7","2","7961"
"item4029","8","8","3","7962"
"item4030","9","9","4","7963"
"item4031","1","10","0","7964"
"item4032","2","2","1","7965"
"item4033","3","3","2","7966"
"item4034","4","4","3","7967"
"item4035","5","5","4","7968"
"item4036","6","6","0","7969"
"item4037","7","7","1","7970"
"item4038","8","8","2","7971"
"item4039","9","9","3","7972"
"item4040","1","10","4","7973"
"item4041","2","2","0","7974"
"item4042","3","3","1","7975"
"item4043","4","4","2","7976"
"item4044","5","5","3","7977"
"item4045","6","6","4","7978"
"item4046","7","7","0","7979"
"item4047","8","8","1","7980"
"item4048","9","9","2","7981"
"item4049","1","10","3","7982"
"item4050","2","2","4","7983"
"item4051","3","3","0","7984"
"item4052","4","4","1","7985"
"item4053","5","5","2","7986"
"item4054","6","6","3","7987"
"item4055","7","7","4","7988"
"item4056","8","8","0","7989"
"item4057","9","9","1","7990"
"item4058","1","10","2","7991"
"item4059","2","2","3","7992"
"item4060","3","3","4","7993"
"item4061","4","4","0","7994"
"item4062","5","5","1","7995"
"item4063","6","6","2","7996"
"item4064","7","7","3","7997"
"item4065","8","8","4","7998"
"item4066","9","9","0","7999"
"item4067","1","10","1","8000"
"item4068","2","2","2","8001"
"item4069","3","3","3","8002"
"item4070","4","4","4","8003"
"item4071","5","5","0","8004"
"item4072","6","6","1","8005"
"item4073","7","7","2","8006"
"item4074","8","8","3","8007"
"item4075","9","9","4","8008"
"item4076","1","10","0","8009"
"item4077","2","2","1","8010"
"item4078","3","3","2","8011"
"item4079","4","4","3","8012"
"item4080","5","5","4","8013"
"item4081","6","6","0","8014"
"item4082","7","7","1","8015"
"item4083","8","8","2","8016"
"item4084","9","9","3","8017"
"item4085","1","10","4","8018"
"item4086","2","2","0","8019"
"item4087","3","3","1","8020"
"item4088","4","4","2","8021"
"item4089","5","5","3","8022"
"item4090","6","6","4","8023"
"item4091","7","7","0","8024"
"item4092","8","8","1","8025"
"item4093","9","9","2","8026"
"item4094","1","10","3","8027"
"item4095","2","2","4","8028"
"item4096","3","3","0","8029"
"item4097","4","4","1","8030"
"item4098","5","5","2","8031"
"item4099","6","6","3","8032"
"item4100","7","7","4","8033"
"item4101","8","8","0","8034"
"item4102","9","9","1","8035"
"item4103","1","10","2","8036"
"item4104","2","2","3","8037"
"item4105","3","3","4","8038"
"item4106","4","4","0","8039"
"item4107","5","5","1","8040"
"item4108","6","6","2","8041"
"item4109","7","7","3","8042"
"item4110","8","8","4","8043"
"item4111","9","9","0","8044"
"item4112","1","10","1","8045"
"item4113","2","2","2","8046"
"item4114","3","3","3","8047"
"item4115","4","4","4","8048"
"item4116","5","5","0","8049"
"item4117","6","6","1","8050"
"item4118","7","7","2","8051"
"item4119","8","8","3","8052"
"item4120","9","9","4","8053"
"item4121","1","10","0","8054"
"item4122","2","2","1","8055"
"item4123","3","3","2","8056"
"item4124","4","4","3","8057"
"item4125","5","5","4","8058"
"item4126","6","6","0","8059"
"item4127","7","7","1","8060"
"item4128","8","8","2","8061"
"item4129","9","9","3","8062"
"item4130","1","10","4","8063"
"item4131","2","2","0","8064"
"item4132","3","3","1","8065"
"item4133","4","4","2","8066"
"item4134","5","5","3","8067"
"item4135","6","6","4","8068"
"item4136","7","7","0","8069"
"item4137","8","8","1","8070"
"item4138","9","9","2","8071"
"item4139","1","10","3","8072"
"item4140","2","2","4","8073"
"item4141","3","3","0","8074"
"item4142","4","4","1","8075"
"item4143","5","5","2","8076"
"item4144","6","6","3","8077"
"item4145","7","7","4","8078"
"item4146","8","8","0","8079"
"item4147","9","9","1","8080"
"item4148","1","10","2","8081"
"item4149","2","2","3","8082"
"item4150","3","3","4","8083"
"item4151","4","4","0","8084"
"item4152","5","5","1","8085"
"item4153","6","6","2","8086"
"item4154","7","7","3","8087"
"item4155","8","8","4","8088"
"item4156","9","9","0","8089"
"item4157","1","10","1","8090"
"item4158","2","2","2","8091"
